aij,x,y,type
0.5197358533364465,2,10,interpolated
0.5212174898279474,2,11,interpolated
0.5248210979909241,2,12,interpolated
0.5294272735502915,2,13,interpolated
0.5330074486651326,2,14,interpolated
0.5343891388503941,2,15,interpolated
0.535057570032843,2,16,interpolated
0.5354351738288236,2,17,interpolated
0.5343240181595682,2,18,interpolated
0.530817640626333,2,19,interpolated
0.526384932300107,2,20,interpolated
0.5229950855768433,2,21,interpolated
0.5216879666132416,2,22,interpolated
0.5228037825189984,2,23,interpolated
0.5259365222769136,2,24,interpolated
0.5299518399741396,2,25,interpolated
0.5330224396525521,2,26,interpolated
0.5318707788906998,2,27,interpolated
0.5304774642179714,2,28,interpolated
0.5315041777390703,2,29,sample
0.527721888237697,2,30,interpolated
0.5267217868846361,2,31,interpolated
0.5281007992272281,2,32,interpolated
0.5308994120352216,2,33,interpolated
0.5333569981830909,2,34,interpolated
0.5342367494846669,2,35,interpolated
0.5344559992525725,2,36,interpolated
0.5350089348781566,2,37,interpolated
0.5346869040583523,2,38,interpolated
0.5323158038954406,2,39,interpolated
0.5291006624440237,2,40,interpolated
0.5267082089836393,2,41,interpolated
0.5251470844529771,2,42,interpolated
0.5233693061588476,2,43,interpolated
0.5228590543277691,2,44,interpolated
0.5245001355856644,2,45,interpolated
0.5280715419818259,2,46,interpolated
0.5324245118421159,2,47,interpolated
0.5353332986921596,2,48,interpolated
0.5355433380017426,2,49,interpolated
0.5345335998758663,2,50,interpolated
0.5342273045564575,2,51,interpolated
0.5353205186588472,2,52,interpolated
0.5373228007743703,2,53,interpolated
0.5386620905039722,2,54,interpolated
0.538083125194105,2,55,interpolated
0.5365425854900189,2,56,interpolated
0.5358279682293345,2,57,interpolated
0.5365581025996266,2,58,interpolated
0.5381421868742333,2,59,interpolated
0.5386720520142927,2,60,interpolated
0.5358745509134416,2,61,interpolated
0.5303098409114507,2,62,interpolated
0.5231244087026328,2,63,interpolated
0.5160801207860733,2,64,interpolated
0.5094280936530665,2,65,interpolated
0.5027944713322426,2,66,interpolated
0.49677855328321624,2,67,interpolated
0.4920513494853291,2,68,interpolated
0.48859674096746314,2,69,interpolated
0.4859707413179536,2,70,interpolated
0.48392621179760414,2,71,interpolated
0.48283308288181725,2,72,interpolated
0.4833663336843058,2,73,interpolated
0.4860688419182297,2,74,interpolated
0.4912558449079066,2,75,interpolated
0.4990865258213524,2,76,interpolated
0.5096610563543099,2,77,interpolated
0.5231145744180582,2,78,interpolated
0.5396677379734045,2,79,sample
0.5378785241988889,2,80,interpolated
0.5395395894739948,2,81,sample
0.5313450309693212,2,82,interpolated
0.5262340882599973,2,83,interpolated
0.5227023048315339,2,84,interpolated
0.5186605478130129,2,85,interpolated
0.5160580841001432,2,86,interpolated
0.5162707579461199,2,87,interpolated
0.5195929472419166,2,88,interpolated
0.5261573869899804,2,89,interpolated
0.5361,2,90,sample
0.5171000765474966,2,91,interpolated
0.5014820237458587,2,92,interpolated
0.48912734168249844,2,93,interpolated
0.4799490103673499,2,94,interpolated
0.47388918104896216,2,95,interpolated
0.47091554778357525,2,96,interpolated
0.47101785476767527,2,97,interpolated
0.47420485042797694,2,98,interpolated
0.48050119452326256,2,99,interpolated
0.4899432334039275,2,100,interpolated
0.5025717069771701,2,101,interpolated
0.5184170684203087,2,102,interpolated
0.5374635627039372,2,103,sample
0.5363473813395699,2,104,interpolated
0.5371034025045752,2,105,sample
0.5403386611832226,2,106,interpolated
0.5341232289211226,2,107,interpolated
0.5232286956163789,2,108,interpolated
0.5100353449291605,2,109,interpolated
0.49714915373902263,2,110,interpolated
0.48594893246902343,2,111,interpolated
0.4767044397051803,2,112,interpolated
0.4695060229061593,2,113,interpolated
0.4644048296940843,2,114,interpolated
0.4614073289854288,2,115,interpolated
0.46047012559764805,2,116,interpolated
0.46151016663093114,2,117,interpolated
0.4644160039545963,2,118,interpolated
0.4690471326550332,2,119,interpolated
0.47523665218128724,2,120,interpolated
0.4828481204438271,2,121,interpolated
0.4918935135628847,2,122,interpolated
0.5025665517231972,2,123,interpolated
0.5150049397815585,2,124,interpolated
0.5284819392910401,2,125,interpolated
0.5382304526956205,2,126,interpolated
0.5375178150310784,2,127,interpolated
0.5338463588484582,2,128,interpolated
0.5324293511978173,2,129,interpolated
0.5343354312522787,2,130,interpolated
0.539833692199605,2,131,sample
0.5302511873524685,2,132,interpolated
0.5242792722095155,2,133,interpolated
0.5217494565390288,2,134,interpolated
0.5221910587092576,2,135,interpolated
0.5236224167405474,2,136,interpolated
0.5231770086616093,2,137,interpolated
0.5228564437940647,2,138,interpolated
0.5215622090425824,2,139,interpolated
0.5155020273186074,2,140,interpolated
0.5087731292289152,2,141,interpolated
0.5042788688026858,2,142,interpolated
0.5026699651069558,2,143,interpolated
0.5041309066031434,2,144,interpolated
0.5087228202822609,2,145,interpolated
0.5164188900141042,2,146,interpolated
0.5270000914007745,2,147,interpolated
0.5394951494553197,2,148,interpolated
0.5494268309054791,2,149,interpolated
0.5505303499725646,2,150,interpolated
0.5491561298243852,2,151,interpolated
0.5498764905743805,2,152,sample
0.5414478032524407,2,153,interpolated
0.5364372200408761,2,154,interpolated
0.5349375192793123,2,155,interpolated
0.5370238092193167,2,156,interpolated
0.5427268566081963,2,157,interpolated
0.5519452020766001,2,158,sample
0.538799311231729,2,159,interpolated
0.5281272027267525,2,160,interpolated
0.5186671473058593,2,161,interpolated
0.5094396548501157,2,162,interpolated
0.5007784053440116,2,163,interpolated
0.4932692366151367,2,164,interpolated
0.4870333537584339,2,165,interpolated
0.48201946377561095,2,166,interpolated
0.4782614871250953,2,167,interpolated
0.47587059492574246,2,168,interpolated
0.4749350158841573,2,169,interpolated
0.4754990977565518,2,170,interpolated
0.47761715290092316,2,171,interpolated
0.48139021395999426,2,172,interpolated
0.4869260583812735,2,173,interpolated
0.494239637542996,2,174,interpolated
0.5031573669132514,2,175,interpolated
0.513340847402793,2,176,interpolated
0.5244930783949927,2,177,interpolated
0.5360677522924725,2,178,interpolated
0.544356552079466,2,179,interpolated
0.5438743854006454,2,180,interpolated
0.5412229990088305,2,181,interpolated
0.5407559127513106,2,182,sample
0.5359875193336999,2,183,interpolated
0.5340438819474761,2,184,interpolated
0.5345717916411307,2,185,interpolated
0.5365507947527466,2,186,interpolated
0.5373768929218273,2,187,interpolated
0.5352631979005507,2,188,interpolated
0.5317490651784105,2,189,interpolated
0.5291506891595821,2,190,sample
0.5174394673790236,2,191,interpolated
0.5083462727110839,2,192,interpolated
0.5020247492056032,2,193,interpolated
0.49852923288618195,2,194,interpolated
0.4978915025586068,2,195,interpolated
0.5001500076285441,2,196,interpolated
0.5053588796371682,2,197,interpolated
0.5136031978497387,2,198,sample
0.5081916676203879,2,199,interpolated
0.5060670497303271,2,200,interpolated
0.5063239455746799,2,201,interpolated
0.5072993165485071,2,202,interpolated
0.5064420164067452,2,203,interpolated
0.5026112129477066,2,204,interpolated
0.4972380035986691,2,205,interpolated
0.4920929188036547,2,206,interpolated
0.4881844968580377,2,207,interpolated
0.4845973096039728,2,208,interpolated
0.47938257836899223,2,209,interpolated
0.47485277913139684,2,210,interpolated
0.47259387595322255,2,211,interpolated
0.4728664917078702,2,212,interpolated
0.47551200946815353,2,213,interpolated
0.479959429841841,2,214,interpolated
0.4848171276127813,2,215,interpolated
0.4875035843801101,2,216,interpolated
0.4862452860611281,2,217,interpolated
0.4827670873560209,2,218,interpolated
0.4796323034543854,2,219,interpolated
0.4782650222971952,2,220,interpolated
0.4793316908833346,2,221,interpolated
0.4831868852083412,2,222,sample
0.4758858350994218,2,223,interpolated
0.4716680658860515,2,224,interpolated
0.4705828281626539,2,225,interpolated
0.4726775029919255,2,226,interpolated
0.478,2,227,sample
0.4720558737359224,2,228,interpolated
0.469337752909946,2,229,interpolated
0.4698138651228646,2,230,interpolated
0.47348113610481163,2,231,interpolated
0.4803611603414151,2,232,sample
0.4758820745981569,2,233,interpolated
0.4745624079453726,2,234,interpolated
0.47627863361924894,2,235,interpolated
0.4804981235775944,2,236,interpolated
0.4840418251351769,2,237,interpolated
0.48208348768605297,2,238,sample
0.4750088438432226,2,239,interpolated
0.46996595088257986,2,240,interpolated
0.4674055967232133,2,241,interpolated
0.46677168680878167,2,242,interpolated
0.46535563123843804,2,243,interpolated
0.4595052919758746,2,244,interpolated
0.4530412677072006,2,245,interpolated
0.4486562404680402,2,246,interpolated
0.4469338001911603,2,247,interpolated
0.44801161916703086,2,248,interpolated
0.4519296228178085,2,249,interpolated
0.4587065341327529,2,250,interpolated
0.46836012169590496,2,251,interpolated
